BatchId,SourceDrive,CurrentPath,CurrentName,CurrentType,ProposedTSI01Path,ProposedName,RenameReason,Confidence,Decision,CanonicalSecurityLocation
Batch_MIGRATE_1__Corporate_2026-03-02_06-45-20_seq06,1. Corporate,G:\Shared drives\1. Corporate,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 07 - OS Change Log (Master)\3. VERSIONING RULES (MANDATORY),dir,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,3. VERSIONING RULES (MANDATORY),Migrate: 1. Corporate to DocControl,High,SKIP_PRECHECK,Internal
Batch_MIGRATE_1__Corporate_2026-03-02_06-45-20_seq06,1. Corporate,G:\Shared drives\1. Corporate,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 07 - OS Change Log (Master)\9. SECURITY & ACCESS CONTROL (OS-07-F),dir,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,9. SECURITY & ACCESS CONTROL (OS-07-F),Migrate: 1. Corporate to DocControl,High,SKIP_PRECHECK,Internal
Batch_MIGRATE_1__Corporate_2026-03-02_06-45-20_seq06,1. Corporate,G:\Shared drives\1. Corporate,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 07 - OS Change Log (Master)\1. SCOPE,dir,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,1. SCOPE,Migrate: 1. Corporate to DocControl,High,SKIP_PRECHECK,Internal
Batch_MIGRATE_1__Corporate_2026-03-02_06-45-20_seq06,1. Corporate,G:\Shared drives\1. Corporate,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 07 - OS Change Log (Master)\2. CHANGE CONTROL PRINCIPLES,dir,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,2. CHANGE CONTROL PRINCIPLES,Migrate: 1. Corporate to DocControl,High,SKIP_PRECHECK,Internal
Batch_MIGRATE_1__Corporate_2026-03-02_06-45-20_seq06,1. Corporate,G:\Shared drives\1. Corporate,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 04 - Organisation Command Model (OCM)\TSI-OS 04-04 — Responsibilities Matrix,dir,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,TSI-OS 04-04 — Responsibilities Matrix,Migrate: 1. Corporate to DocControl,High,SKIP_PRECHECK,Internal
Batch_MIGRATE_1__Corporate_2026-03-02_06-45-20_seq06,1. Corporate,G:\Shared drives\1. Corporate,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 04 - Organisation Command Model (OCM)\TSI-OS 04-03 — Escalation Flows,dir,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,TSI-OS 04-03 — Escalation Flows,Migrate: 1. Corporate to DocControl,High,SKIP_PRECHECK,Internal
Batch_MIGRATE_1__Corporate_2026-03-02_06-45-20_seq06,1. Corporate,G:\Shared drives\1. Corporate,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 04 - Organisation Command Model (OCM)\TSI-OS 04-02 — Decision Authority Matrix,dir,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,TSI-OS 04-02 — Decision Authority Matrix,Migrate: 1. Corporate to DocControl,High,SKIP_PRECHECK,Internal
Batch_MIGRATE_1__Corporate_2026-03-02_06-45-20_seq06,1. Corporate,G:\Shared drives\1. Corporate,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 04 - Organisation Command Model (OCM)\TSI-OS 04-01 — Command Levels,dir,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,TSI-OS 04-01 — Command Levels,Migrate: 1. Corporate to DocControl,High,SKIP_PRECHECK,Internal
Batch_MIGRATE_1__Corporate_2026-03-02_06-45-20_seq06,1. Corporate,G:\Shared drives\1. Corporate,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 01 - Master Control Index (MCI)\OS-01-08  TSI Divisions,dir,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,OS-01-08  TSI Divisions,Migrate: 1. Corporate to DocControl,High,SKIP_PRECHECK,Internal
Batch_MIGRATE_1__Corporate_2026-03-02_06-45-20_seq06,1. Corporate,G:\Shared drives\1. Corporate,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 01 - Master Control Index (MCI)\OS-01-07  Training Matrix,dir,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,OS-01-07  Training Matrix,Migrate: 1. Corporate to DocControl,High,SKIP_PRECHECK,Internal
