BatchId,SourceDrive,CurrentPath,CurrentName,CurrentType,ProposedTSI01Path,ProposedName,RenameReason,Confidence,Decision,CanonicalSecurityLocation
Batch_MIGRATE_1__Corporate_2026-03-02_08-32-18_seq21,1. Corporate,G:\Shared drives\1. Corporate,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack\TSI-OS 05-06 — SAI-COM (SaaS Framework) Architecture (v1.0 MASTER)\Folder 6 — User Hierarchy & Permissions\6.5 Admin   TSI Staff,dir,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,6.5 Admin   TSI Staff,Migrate: 1. Corporate to DocControl,High,SKIP_PRECHECK,Internal
Batch_MIGRATE_1__Corporate_2026-03-02_08-32-18_seq21,1. Corporate,G:\Shared drives\1. Corporate,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack\TSI-OS 05-06 — SAI-COM (SaaS Framework) Architecture (v1.0 MASTER)\Folder 6 — User Hierarchy & Permissions\6.2 Supervisors,dir,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,6.2 Supervisors,Migrate: 1. Corporate to DocControl,High,SKIP_PRECHECK,Internal
Batch_MIGRATE_1__Corporate_2026-03-02_08-32-18_seq21,1. Corporate,G:\Shared drives\1. Corporate,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack\TSI-OS 05-06 — SAI-COM (SaaS Framework) Architecture (v1.0 MASTER)\Folder 2 — CORE ARCHITECTURE BLUEPRINT\2.1 High-Level System Diagram,dir,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,2.1 High-Level System Diagram,Migrate: 1. Corporate to DocControl,High,SKIP_PRECHECK,Internal
Batch_MIGRATE_1__Corporate_2026-03-02_08-32-18_seq21,1. Corporate,G:\Shared drives\1. Corporate,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack\TSI-OS 05-06 — SAI-COM (SaaS Framework) Architecture (v1.0 MASTER)\Folder 2 — CORE ARCHITECTURE BLUEPRINT\2.2 Backend Microservices Map,dir,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,2.2 Backend Microservices Map,Migrate: 1. Corporate to DocControl,High,SKIP_PRECHECK,Internal
Batch_MIGRATE_1__Corporate_2026-03-02_08-32-18_seq21,1. Corporate,G:\Shared drives\1. Corporate,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack\TSI-OS 05-06 — SAI-COM (SaaS Framework) Architecture (v1.0 MASTER)\Folder 2 — CORE ARCHITECTURE BLUEPRINT\2.3 Data Flow Models (Text + Vision + Sensors),dir,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,2.3 Data Flow Models (Text + Vision + Sensors),Migrate: 1. Corporate to DocControl,High,SKIP_PRECHECK,Internal
Batch_MIGRATE_1__Corporate_2026-03-02_08-32-18_seq21,1. Corporate,G:\Shared drives\1. Corporate,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack\TSI-OS 05-06 — SAI-COM (SaaS Framework) Architecture (v1.0 MASTER)\Folder 2 — CORE ARCHITECTURE BLUEPRINT\2.4 SAI-COM to SAI Communication Model,dir,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,2.4 SAI-COM to SAI Communication Model,Migrate: 1. Corporate to DocControl,High,SKIP_PRECHECK,Internal
Batch_MIGRATE_1__Corporate_2026-03-02_08-32-18_seq21,1. Corporate,G:\Shared drives\1. Corporate,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack\TSI-OS 05-06 — SAI-COM (SaaS Framework) Architecture (v1.0 MASTER)\Folder 2 — CORE ARCHITECTURE BLUEPRINT\2.5 Device Integration Gateway (Smart Tools),dir,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,2.5 Device Integration Gateway (Smart Tools),Migrate: 1. Corporate to DocControl,High,SKIP_PRECHECK,Internal
Batch_MIGRATE_1__Corporate_2026-03-02_08-32-18_seq21,1. Corporate,G:\Shared drives\1. Corporate,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack\TSI-OS 05-06 — SAI-COM (SaaS Framework) Architecture (v1.0 MASTER)\Folder 1 — System Overview & Purpose\1.2 Role in the TSI Ecosystem\TSI — SAI-COM ROLE IN THE ECOSYSTEM.gdoc,File,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,TSI — SAI-COM ROLE IN THE ECOSYSTEM.gdoc,Migrate: 1. Corporate to DocControl,High,EXECUTE,Internal
Batch_MIGRATE_1__Corporate_2026-03-02_08-32-18_seq21,1. Corporate,G:\Shared drives\1. Corporate,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack\TSI-OS 05-06 — SAI-COM (SaaS Framework) Architecture (v1.0 MASTER)\Folder 1 — System Overview & Purpose\1.3 IMS-Driven Design Principles\TSI — SAI-COM IMS-DRIVEN DESIGN PRINCIPLES.gdoc,File,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,TSI — SAI-COM IMS-DRIVEN DESIGN PRINCIPLES.gdoc,Migrate: 1. Corporate to DocControl,High,EXECUTE,Internal
Batch_MIGRATE_1__Corporate_2026-03-02_08-32-18_seq21,1. Corporate,G:\Shared drives\1. Corporate,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack\TSI-OS 05-06 — SAI-COM (SaaS Framework) Architecture (v1.0 MASTER)\Folder 1 — System Overview & Purpose\1.1 SAI-COM Overview (What It Is)\TSI—SAI-COM OVERVIEW v1.0 MASTER.gdoc,File,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,TSI—SAI-COM OVERVIEW v1.0 MASTER.gdoc,Migrate: 1. Corporate to DocControl,High,EXECUTE,Internal
