BatchId,SourceDrive,CurrentPath,CurrentName,CurrentType,ProposedTSI01Path,ProposedName,RenameReason,Confidence,Decision,CanonicalSecurityLocation
Batch_MIGRATE_1__Corporate_2026-03-01_17-58-04_seq11,1. Corporate,G:\Shared drives\1. Corporate,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 07 - OS Change Log (Master)\7. AI RULES FOR CHANGE CONTROL (OS-07-D)\AI Rules for Change Control (OS-07-D).gdoc,File,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,AI Rules for Change Control (OS-07-D).gdoc,Migrate: 1. Corporate to DocControl,High,EXECUTE,Internal
Batch_MIGRATE_1__Corporate_2026-03-01_17-58-04_seq11,1. Corporate,G:\Shared drives\1. Corporate,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 07 - OS Change Log (Master)\10. OS-07 MASTER SUMMARY\OS-07 MASTER SUMMARY.gdoc,File,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,OS-07 MASTER SUMMARY.gdoc,Migrate: 1. Corporate to DocControl,High,EXECUTE,Internal
Batch_MIGRATE_1__Corporate_2026-03-01_17-58-04_seq11,1. Corporate,G:\Shared drives\1. Corporate,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 07 - OS Change Log (Master)\6. CHANGE IMPLEMENTATION WORKFLOW (OS-07-C)\Change Implementation Workflow (OS-07-C).gdoc,File,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,Change Implementation Workflow (OS-07-C).gdoc,Migrate: 1. Corporate to DocControl,High,EXECUTE,Internal
Batch_MIGRATE_1__Corporate_2026-03-01_17-58-04_seq11,1. Corporate,G:\Shared drives\1. Corporate,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 07 - OS Change Log (Master)\3. VERSIONING RULES (MANDATORY)\Document Versioning Rules.gdoc,File,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,Document Versioning Rules.gdoc,Migrate: 1. Corporate to DocControl,High,EXECUTE,Internal
Batch_MIGRATE_1__Corporate_2026-03-01_17-58-04_seq11,1. Corporate,G:\Shared drives\1. Corporate,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 07 - OS Change Log (Master)\1. SCOPE\OS-07 Change Log Scope.gdoc,File,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,OS-07 Change Log Scope.gdoc,Migrate: 1. Corporate to DocControl,High,EXECUTE,Internal
Batch_MIGRATE_1__Corporate_2026-03-01_17-58-04_seq11,1. Corporate,G:\Shared drives\1. Corporate,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 07 - OS Change Log (Master)\2. CHANGE CONTROL PRINCIPLES\Change Control Principles.gdoc,File,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,Change Control Principles.gdoc,Migrate: 1. Corporate to DocControl,High,EXECUTE,Internal
Batch_MIGRATE_1__Corporate_2026-03-01_17-58-04_seq11,1. Corporate,G:\Shared drives\1. Corporate,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 04 - Organisation Command Model (OCM)\TSI-OS 04-04 — Responsibilities Matrix\TSI-OS 04-04 — Responsibilities Matrix (v1.0).gdoc,File,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,TSI-OS 04-04 — Responsibilities Matrix (v1.0).gdoc,Migrate: 1. Corporate to DocControl,High,EXECUTE,Internal
Batch_MIGRATE_1__Corporate_2026-03-01_17-58-04_seq11,1. Corporate,G:\Shared drives\1. Corporate,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 04 - Organisation Command Model (OCM)\TSI-OS 04-03 — Escalation Flows\TSI-OS 04-03 — Escalation Flows (v1.0).gdoc,File,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,TSI-OS 04-03 — Escalation Flows (v1.0).gdoc,Migrate: 1. Corporate to DocControl,High,EXECUTE,Internal
Batch_MIGRATE_1__Corporate_2026-03-01_17-58-04_seq11,1. Corporate,G:\Shared drives\1. Corporate,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 04 - Organisation Command Model (OCM)\TSI-OS 04-02 — Decision Authority Matrix\TSI-OS 04-02 — Decision Authority Matrix (v1.0).gdoc,File,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,TSI-OS 04-02 — Decision Authority Matrix (v1.0).gdoc,Migrate: 1. Corporate to DocControl,High,EXECUTE,Internal
Batch_MIGRATE_1__Corporate_2026-03-01_17-58-04_seq11,1. Corporate,G:\Shared drives\1. Corporate,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 04 - Organisation Command Model (OCM)\TSI-OS 04-01 — Command Levels\Level 5 Operations,dir,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,Level 5 Operations,Migrate: 1. Corporate to DocControl,High,SKIP_PRECHECK,Internal
